reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
31049428-538b-431f-b2d1-55c742a118b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus, memuaskan",5,0,2.17.0,2023-06-12 03:26:05,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-06-14 02:15:05,2.17.0
2982c6d6-9ac2-44f5-b391-423176c07a3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paxel servicenya jelek bgt sekarang...kmrn pk jasa paxel utk kirim ke jakarta,,ordran awal di batalin,,orderan ke 2 diambil tapi tidak tepat waktu pengirimannya,, 3 hari baru sampe ke penerima,itu aja proses komplennya belibet ..pliss di perbaikin lagi dong,,jangan mengcewakan apalagi smp merugikan pelangan...",1,0,2.17.0,2023-06-12 00:23:56,"Halo Kak, mohon maaf atas ketidaknyamanannya ya. Agar kami bisa segera follow-up, mohon untuk sampaikan kendala Kakak ke email wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya Kak",2023-06-15 04:41:00,2.17.0
c6c48f84-70ed-4f8e-a14c-e6ef81f35bf4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah ongkir mahal, disuruh ambil sendiri, mana jauh beda 3 kecamatan ngambilnya.",1,0,2.17.0,2023-06-11 20:02:39,"Halo Kak, mohon maaf atas ketidaknyamanannya ya. Agar kami bisa segera follow-up, mohon untuk sampaikan kendala Kakak ke email wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya Kak",2023-06-15 04:40:15,2.17.0
01e04816-e313-44d6-81a7-63c76e8b2ce3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mudah, ramah, murah dan nyaman",5,0,2.17.0,2023-06-11 13:04:36,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-15 04:39:56,2.17.0
b7e3ab36-4f5e-46a5-a4c5-a5addad34b87,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kurir nya zero attitude. Dia yang janjiin 10 menit, dan kita udah nunggu tapi datengnya lama 1 jam lebih. Wajar dong kalo Komplainn karena udah nunggu, tapi kurirnya gitu gada attitude sama sekali. Jadi ga nyaman. Cukup tau, Pertama dan terakhir pake app ini. Bye paxel.",1,8,2.17.0,2023-06-11 10:24:12,"Halo Kak, mohon maaf atas ketidaknyamanannya ya. Agar kami bisa segera follow-up, mohon bantuannya untuk sampaikan kendala Kakak ke email wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya Kak",2023-06-15 04:42:00,2.17.0
46ddeee6-863d-46f6-a65f-44d8bd21a94d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dengan adanya Paxel dengan duduk manis tanpa ribet bisa mengirimkan paket dengan praktis,5,0,2.17.0,2023-06-11 10:04:14,"Halo kak, makasih ya udah berbagi pengalamanmu saat menggunakan Paxel! Yuk, ajak juga temanmu pakai Paxel dan bagikan Paxel Credit dengan masukkan kode referralmu",2023-06-15 04:45:14,2.17.0
eb666062-859b-4a14-a8db-55fb00ee41f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bener"" tanggung jawab profesional dan respect sama cust nya , pertahankan terus, dan semoga semakin luas jangkauannya...",5,0,2.17.0,2023-06-11 07:16:39,"Halo kak, makasih ya udah berbagi pengalamanmu saat menggunakan Paxel! Yuk, ajak juga temanmu pakai Paxel dan bagikan Paxel Credit dengan masukkan kode referralmu",2023-06-15 04:45:04,2.17.0
9c98a2cb-16c7-4009-84ab-f730089ae446,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,main cancel2 aja tanpa konfirmasi. mana cancelnya dadakan diatas jam penjemputan. ngerugiin banget,1,0,2.17.0,2023-06-11 04:07:40,"Halo Kak, mohon maaf atas ketidaknyamanannya ya. Agar kami bisa segera follow-up, mohon bantuannya untuk sampaikan kendala Kakak ke email wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya Kak",2023-06-15 04:42:14,2.17.0
64f00675-7511-476e-9559-bed3a170089a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa ada wilayah yang ngga terjangkau si, lagi pula bukan pelosok bngt Deket jalan raya juga",2,0,2.17.0,2023-06-11 03:00:42,"Halo Kak, mohon maaf atas ketidaknyamanannya ya. Agar kami bisa segera follow-up, mohon bantuannya untuk sampaikan kendala Kakak ke email wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya Kak",2023-06-15 04:42:28,2.17.0
959e2b57-6ab8-4a3f-8298-4a054496392e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2023-06-10 15:17:02,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-15 04:44:44,
278dd85a-25ca-40e9-aacf-c443ea6dfe6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,2.17.0,2023-06-10 14:58:15,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-15 04:44:36,2.17.0
35f24763-2fc2-45f4-85b8-e61ba1746139,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,puas pake paxel,5,0,2.17.0,2023-06-09 12:25:20,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-15 04:44:27,2.17.0
c4684bb8-520b-4d42-8ecf-f0428a7176d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,selalu tepat waktu,5,0,2.17.0,2023-06-08 09:48:18,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-15 04:39:10,2.17.0
7c40332a-a7a8-4392-ab77-1f7f3d26d2b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus pelayanannya,5,0,2.17.0,2023-06-07 11:26:49,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-06-08 02:51:09,2.17.0
11de493b-e983-485c-9578-3b4c0a7d492e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paxel sangat membantu saya untuk pengiriman makanan, minuman (Susu Rawaseneng dan Kefir Gedono), dan membuatkan foto² produk untuk promosi saya. Thanks Paxel.",5,0,2.17.0,2023-06-07 01:50:16,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-06-08 04:09:50,2.17.0
fa380521-2475-4b61-878d-5c70de2e2bed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kiriman repon cepat,5,0,2.17.0,2023-06-07 01:15:56,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-06-08 04:10:01,2.17.0
4d514888-7207-4cd6-b88e-b0084598d847,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kode otp terlalu lama,3,0,2.17.0,2023-06-06 20:24:49,"Hai kak, mohon maaf sudah bikin kakak cemas.. Terkait kendala yang kakak alami, mohon bantuannya untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi Paxel atau website Paxel. Terima kasih",2023-06-08 06:31:04,2.17.0
2d61c4eb-191d-4d11-a311-a0785e7c0376,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok lagi uji coba dlu,5,0,2.17.0,2023-06-06 15:26:13,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-06-08 04:10:14,2.17.0
f21ef001-d5b1-4d31-9a8e-7742e1351b96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,happy delivery,5,0,2.17.0,2023-06-06 07:16:05,"Hai kak, makasih ya udah pake Paxel. Yuk, bagikan Paxel Credit ke teman kamu dengan cara mengajaknya pakai Paxel menggunakan kode referalmu",2023-06-08 06:31:23,2.17.0
583cf42c-ae62-4d02-9193-aff934f9560f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,2.17.0,2023-06-05 13:35:33,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:28:40,2.17.0
24d70eb4-a419-4b08-a7c1-b1614a3e7e21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,2.17.0,2023-06-05 07:18:37,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:28:28,2.17.0
531027d0-56d3-4152-a119-d80f90dc26ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan baik,5,0,2.17.0,2023-06-05 05:30:41,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:28:20,2.17.0
7f39ef3b-217b-4fd7-bb4c-f3ef3eb61b40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selama ini pakai jasa paxel tidak pernah kecewa. Tingkatkan terus layananmu ya paxel...,5,0,2.17.0,2023-06-05 00:10:26,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:27:44,2.17.0
204944cc-554b-4305-a776-03d74f585f4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik,5,0,2.17.0,2023-06-04 13:10:21,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:27:38,2.17.0
da0aee22-43e3-40f3-97b7-bb05c3bf519b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,2.17.0,2023-06-04 04:36:15,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:27:33,2.17.0
1a7b5cc0-607b-42bc-8eaa-f1630082917c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.17.0,2023-06-04 01:37:25,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:27:22,2.17.0
13399f10-5b60-4c4e-babb-3bf1ff1d0288,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,2.17.0,2023-06-04 01:00:14,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:26:42,2.17.0
a06d8666-835c-4317-acb0-7520606d31cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pelayanan mengecewakan, paket tidak sampai!!! Rugi barang dan ongkos Sy di cileungsi, dikirimin paket dari kakak di solo, hari ke 2 waktu sore hari posisi paket di kranggan tapi gak bergerak ktnya kendala hujan pdhl di cileungsi cerah, kita nih sampai nunggu paket sampai malam jam 10 kita tunggu gak dateng2 itu paket!! Besoknya kt kakak yg kirim barang, paketnya sdh terkirim dan kita dirumah tidak ada yg merasa menerima. Kakak sdh komplain ke paxel tapi tdk ada tanggapan!!!",1,0,2.17.0,2023-06-02 13:57:59,"Halo kak, mohon maaf atas kendala yang kakak alami ya. Agar kami bisa bantu kendalanya lebih lanjut, mohon bantuannya untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya kak",2023-06-08 07:24:18,2.17.0
cb1862b5-23c8-4654-b874-0e49bcae3a8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau coba aplikasi ini, semoga bermanfaat",5,0,2.17.0,2023-06-02 05:06:04,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:25:59,2.17.0
85c8b1b3-c7f8-40a1-9441-1fc97c076f14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka banget pake paxel ❤❤❤❤❤,5,0,2.17.0,2023-06-01 23:59:48,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:25:52,2.17.0
a65687f3-4203-489a-9b29-93a61eadfb64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kadang cepet sat set sat set, kadang lama molor tibanya, lebih parah kurir pernah sesuka hati nulis alamat pengirim dan penerima, yah nano nano lah.. but selama masih bisa dipilih oleh customer kami untuk kirim paket tetap kami pakai. Tingkatkan lagi pelayanannya yaa",4,10,2.17.0,2023-06-01 21:26:50,"Halo kak, terima kasih sudah menggunakan Paxel ya.. Semoga Paxel dapat lebih baik lagi kedepannya.",2023-06-08 07:26:18,2.17.0
33cc6f43-60d6-48cf-b438-25b578f3d6aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,2.17.0,2023-06-01 16:28:48,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:25:41,2.17.0
02a4d53b-5e4a-4d2b-ba65-b9e414558eee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren dan mantap,5,0,2.17.0,2023-06-01 13:05:00,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:25:25,2.17.0
0b3fa4d6-deb7-4b13-ae21-8bb154db3ef8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kerrnn,5,0,2.17.0,2023-06-01 11:57:52,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:22:28,2.17.0
86a7a25a-4963-4a6d-bc09-570e63221ec6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sanhat mengecewakan!! Paket next day gk smpe2 udh 2 hari... di chat via web gk ada tindakan, di email di suruh download aplikasi, hubungi aplikasi sama aja!! Mau telp call center gk bisa dptin nomornya.. Kyknya emng mau VIRAL ini!",1,0,2.17.0,2023-06-01 10:30:27,"Halo kak, mohon maaf atas kendala yang kakak alami ya. Agar kami bisa bantu kendalanya lebih lanjut, mohon bantuannya untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya kak",2023-06-08 07:23:00,2.17.0
49348ae9-1ad4-4bce-a534-0a5532ae3aa1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk ekspedisi kurir nya miris banget sekarang, parah paxel ga ngeluarin modal 100k aja buat Feder gila sih, padahal untuk kebaikan semuanya, ingat karyawan adalah akses berharga bagi perusahaan",1,0,,2023-06-01 07:51:43,"Halo kak, mohon maaf atas kendala yang kakak alami ya. Agar kami bisa bantu kendalanya lebih lanjut, mohon bantuannya untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya kak",2023-06-08 07:23:16,
44f2dde5-e964-47d8-bfe6-79fc00016805,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bad pelayanan, cs tidak komunikatif, aplikasi suka error",1,1,2.17.0,2023-05-31 14:23:50,"Halo kak, mohon maaf atas kendala yang kakak alami ya. Agar kami bisa bantu kendalanya lebih lanjut, mohon bantuannya untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya kak",2023-06-08 07:23:26,2.17.0
850de552-2f92-4197-83c4-d8e07ed9eb4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent,4,0,2.17.0,2023-05-31 12:58:20,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:22:02,2.17.0
f8a3c569-54b3-47c5-b5af-b216b131caaf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru belajar kirim pertama pakai Paxel,5,0,2.17.0,2023-05-31 06:06:44,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 07:21:57,2.17.0
ced6cff3-fd1b-4017-864c-33caf1d4544e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok banget,5,0,2.17.0,2023-05-30 01:20:20,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-05-31 02:05:28,2.17.0
ecd21929-c810-4bb9-9a21-97d293cfe13b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangattt membantuuuu,5,0,2.17.0,2023-05-29 15:37:28,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-05-31 02:05:32,2.17.0
93fff71d-b3bd-4c8c-bf17-6038136ef43d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good job,5,0,,2023-05-29 00:56:06,"Hai kak, terima kasih atas komentar positifnya. Ajak temanmu pake Paxel yuk, caranya bagikan Paxel Credit ke teman kamu dengan menggunakan kode referalmu",2023-05-31 02:05:37,
e62b1bdc-ad3d-403b-8965-a6cff6161c8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kirim paket pake layanan next day 1 hari belum nyampe, gak bisa di andelin. Rugi bayar mahal2 kualitas ampas",1,0,2.17.0,2023-05-28 15:26:00,"Halo kak, mohon maaf atas kendala yang kakak alami ya. Agar kami bisa bantu kendalanya lebih lanjut, mohon untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya kak",2023-06-08 06:37:08,2.17.0
6d7f2ade-4b52-48a8-8d12-aaeef165a5d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,2.17.0,2023-05-28 12:54:36,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 02:52:05,2.17.0
0e2ea727-baad-4392-bf3d-62f83e7a258b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baika,1,0,2.17.0,2023-05-28 10:53:20,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-06-08 02:52:01,2.17.0
2a179afe-378b-4f2c-bf63-9c4ddc944080,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ngaco, pelayanan jelek, kapok pakai aplikasi ini",1,0,2.6.2,2023-05-27 18:07:24,"Halo kak, mohon maaf atas kendala yang kakak alami ya. Agar kami bisa bantu kendalanya lebih lanjut, mohon bantuannya untuk email ke wehearyou@paxel.co atau hubungi Hera melalui aplikasi atau website Paxel ya kak",2023-05-29 03:57:53,2.6.2
e1a22e5b-7ff2-4316-8d9b-ed7ccdfac2a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MASIH OKE,4,0,2.17.0,2023-05-27 03:50:55,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-05-29 03:58:58,2.17.0
dda542ab-8333-4794-851a-83ffbeebcb4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,membantu pengiriman cepat antar kota,5,0,2.17.0,2023-05-27 00:32:15,"Halo kak, terima kasih sudah menggunakan Paxel ya. Yuk, ajak temanmu pakai Paxel sekaligus bagikan Paxel Credit dengan gunakan kode referralmu",2023-05-29 03:59:08,2.17.0
